name,address,type,product
(주)우창엔지니어링,연구개발특구지원본부 대구기술사업화센터 운영지원팀,그 외 기타 의료용 기기 제조업,의료용 계측기기
(주)우창케미칼,대구성서산업단지관리공단,플라스틱 필름 제조업 외 1 종,비닐제조
(주)욱일기업,대구성서산업단지관리공단,고무패킹류 제조업 외 1 종,자동차고무부품
(주)울트라테크,달성1차산업단지관리공단,탭+밸브 및 유사장치 제조업,밸브
(주)웅비푸드,달성1차산업단지관리공단,육류 기타 가공 및 저장처리업 (가금류 제외) 외 1 종,육류가공 및 포장
(주)워터코리아,한국산업단지공단 대구지역본부 달성사무소,액체 여과기 제조업,수질자동조정장치
(주)워터코리아,한국산업단지공단 대구지역본부 달성사무소,액체 펌프 제조업 외 1 종,수질자동조정장치
(주)원데이바이오텍,대구성서산업단지관리공단,정형외과용 및 신체보정용 기기 제조업,치과용임플란트
(주)원레이저,대구성서산업단지관리공단,절삭가공 및 유사처리업,자동화부품
(주)원림,대구광역시 수성구,합성섬유 제조업,합성섬유(천막지)
(주)원사이트,대구성서산업단지관리공단,액정 표시장치 제조업,LCD부품
(주)원사이트 (기숙사),서대구산업단지관리공단,액정 표시장치 제조업,유리가공
(주)원아,대구광역시 달성군,포장용 플라스틱 성형용기 제조업,플라스틱 상자
(주)원영T&B,대구제3산업단지관리공단,그 외 기타 분류 안된 섬유제품 제조업,나일론+폴리에스테르+COATED FABRIC
(주)원일,대구성서산업단지관리공단,자동차용 금속 압형제품 제조업 외 2 종,자동차부품프레스가공+금형 
(주)원일퍼니처,(사)대구검단산업단지관리공단,금속 가구 제조업 외 2 종,의자+소파
(주)원일화공약품,서대구산업단지관리공단,기타 화학물질 및 화학제품 도매업 외 1 종,화공약품
(주)원준티피에스,대구광역시 달성군,골판지 제조업 외 1 종,박스
(주)원진비철,대구제3산업단지관리공단,절삭가공 및 유사처리업,절삭가공
(주)원진산업기계,대구제3산업단지관리공단,그 외 기타 특수목적용 기계 제조업 외 1 종,사무자동화기기+산업플랜트
(주)원창기계,대구성서산업단지관리공단,기타 섬유+의복 및 가죽 가공 기계 제조업,킬팅기 누비자수기
(주)원테크,한국산업단지공단 대구지역본부 달성사무소,그 외 기타 일반목적용 기계 제조업 외 1 종,자동화기기
(주)원테크합금,대구성서산업단지관리공단,절삭가공 및 유사처리업,초경합금절삭가공
(주)원텍,대구성서산업단지관리공단,그 외 기타 특수목적용 기계 제조업 외 1 종,자동화기계
(주)원하이테크,한국산업단지공단 대구지역본부 달성사무소,컨베이어장치 제조업 외 1 종,자동화라인설비
(주)원화정밀,대구성서산업단지관리공단,주형 및 금형 제조업,주형 금형
(주)원화정밀,한국산업단지공단 대구지역본부 달성사무소,자동차 엔진용 신품 부품 제조업,자동차엔진부품
(주)월드글라스,대구광역시 달성군,그 외 기타 유리제품 제조업 외 1 종,유리제품
(주)월드로,(사)대구검단산업단지관리공단,고무+화학섬유 및 플라스틱 성형기 제조업 외 3 종,화학섬유재생기계+수지분쇄기
(주)월드에이스,대구광역시 달성군,기타 직물제품 제조업,직물
(주)월드엘리베이터,대구광역시 달성군,승강기 제조업,승강기
(주)월드텍,대구광역시 달서구,전기회로 개폐+보호장치 제조업 외 1 종,전기회로 접속장치
(주)월드텍스,대구광역시 달성군,그 외 기타 분류 안된 비금속 광물제품 제조업 외 3 종,천연섬유 발열체
(주)월드하이테크,대구성서산업단지관리공단,절삭가공 및 유사처리업,초경인서트+금속제품+세라믹
(주)월성,대구성서산업단지관리공단,유압기기 제조업,유압실린더+트렉터로워링크
(주)월성테크,대구제3산업단지관리공단,자동차 차체용 신품 부품 제조업 외 1 종,HINGE+BRK'T
(주)월성티엠피,대구제3산업단지관리공단,자동차용 금속 압형제품 제조업 외 1 종,방사능취급용원격조종기+자동차부품외
(주)웨스트모터스티앤에스,서대구산업단지관리공단,중고 자동차 판매업,중고차 판매
(주)웰코,한국산업단지공단 대구지역본부 달성사무소,전기회로 개폐+보호장치 제조업 외 3 종,전기기기 부품 외
(주)위니텍,대구광역시 달서구,유선 통신장비 제조업 외 4 종,구내방송장치+원격접속장치
(주)위더스코퍼레이션,(사)대구검단산업단지관리공단,그 외 기타 분류 안된 섬유제품 제조업,초극세사 클리너
(주)위드인포텍,대구성서산업단지관리공단,응용 소프트웨어 개발 및 공급업,소프트웨어
(주)위드텍,대구성서산업단지관리공단,자동차용 신품 동력전달장치 제조업 외 1 종,자동차부품
(주)위브넥스,대구제3산업단지관리공단,기타 섬유+의복 및 가죽 가공 기계 제조업,섬유기계 등
(주)위저드정보시스템,서대구산업단지관리공단,응용 소프트웨어 개발 및 공급업 외 1 종,소프트웨어 개발(솔루션+키오스트+산업용 단말기 등)
(주)위즈앤테크,대구광역시 동구,기타 주변기기 제조업,무선인식 리더기
(주)위츠,대구광역시 수성구,유선 통신장비 제조업 외 10 종,방송+영상장비+교통정보
(주)위츠 ,대구경북경제자유구역청,컴퓨터시스템 통합 자문 및 구축 서비스업,소프트웨어개발 
(주)윈시스태영,대구광역시 달서구,커튼 및 유사제품 제조업,커튼
(주)윈시스태영,대구성서산업단지관리공단,커튼 및 유사제품 제조업,블라인드
(주)윈텍,대구성서산업단지관리공단,그 외 기타 특수목적용 기계 제조업 외 1 종,자동차 부품 생산 자동화설비
(주)윈텍글로비스,한국산업단지공단 대구지역본부 달성사무소,기타 공학 연구개발업,기타 공학 연구개발업
(주)윈텍통신,대구성서산업단지관리공단,이동전화기 제조업,휴대폰조립
(주)유나,대구성서산업단지관리공단,면직물 직조업,면직물
(주)유나인더스,대구광역시 달성군,금속 문+창+셔터 및 관련제품 제조업,간이사다리
(주)유니,대구광역시 달성군,그 외 기타 특수목적용 기계 제조업,자동화설비(2차전지)
(주)유니메딕스,대구경북첨단의료산업진흥재단,그외 기타 의료용 기기 제조업,의약품주입펌프
(주)유니밋,대구성서산업단지관리공단,화학섬유직물 직조업,직물 제품+린넨 제품
(주)유니아텍스,대구성서산업단지관리공단,화학섬유직물 직조업 외 1 종,화섬직+면직물
(주)유니아텍스대구공장,대구성서산업단지관리공단,비주거용 건물 임대업,
(주)유니온,대구성서산업단지관리공단,합성수지 및 기타 플라스틱 물질 제조업 외 3 종,PE 필름
(주)유니온테크,대구광역시 남구,방송장비 제조업 외 6 종,구내방송장치+영상감시장치+CCTV카메라+음향기기제조
(주)유니온파이핑,대구성서산업단지관리공단,그 외 기타 1차 철강 제조업 외 1 종,파이핑
(주)유니온화학,대구광역시 달성군,플라스틱 필름 제조업 외 1 종,농업용 직조필름
(주)유니월드,대구광역시 동구,그 외 기타 의복액세서리 제조업,손수건+스카프+장갑
(주)유니월드,대구광역시 동구,그 외 기타 의복액세서리 제조업 외 2 종,손수건+스카프+장갑
(주)유니콤,대구광역시 동구,기타 무선 통신장비 제조업,비상벨+원패스키 외
(주)유니테크시스템,한국산업단지공단 대구지역본부 달성사무소,그 외 기타 분류 안된 금속 가공 제품 제조업 외 8 종,수납식관람석
(주)유니테크시스템,한국산업단지공단 대구지역본부 달성사무소,사무용 기계 및 장비 제조업 외 4 종,수납식관람석+조립식관람석+무대+철구조물
(주)유니티 치과산업,대구광역시 동구,치과용 기기 제조업,치과용 귀금속합금
(주)유니폴리,대구성서산업단지관리공단,합성고무 제조업,불소+테프론수지
(주)유니플라이,한국산업단지공단 대구지역본부 달성사무소,기타 섬유+의복 및 가죽 가공 기계 제조업,편직기및부속
(주)유림라이트,대구광역시 동구,전기회로 접속장치 제조업 외 2 종,자동점멸기+가로등주+조명기기
(주)유림테크 구지공장,한국산업단지공단 대구지역본부 달성사무소,자동차용 신품 동력전달장치 제조업,자동차 부품
(주)유림하이텍,달성1차산업단지관리공단,질소화합물+질소+인산 및 칼리질 화학비료 제조업 외 3 종,식품첨가물+의약품첨가물
(주)유명이앤씨,대구성서산업단지관리공단,배전반 및 전기 자동제어반 제조업 외 1 종,수배전반외
(주)유명이엔지,대구성서산업단지관리공단,배전반 및 전기 자동제어반 제조업,수배전반
(주)유명전기,대구성서산업단지관리공단,배전반 및 전기자동제어반 제조업 외 1 종,수.배전반
(주)유바이오메드,연구개발특구지원본부 대구기술사업화센터 운영지원팀,그 외 기타 의료용 기기 제조업,약물흡수피부자극기+가열감온서킷+실험동물 이미징장비
(주)유바이오메드,연구개발특구지원본부 대구기술사업화센터 운영지원팀,그 외 기타 의료용 기기 제조업,의료기기
(주)유빈,연구개발특구지원본부 대구기술사업화센터 운영지원팀,그 외 기타 전자부품 제조업 외 1 종,필터용 프레임 포크류 등
(주)유성기계,대구광역시 달성군,음ㆍ식료품 및 담배 가공기계 제조업,제빵제과기계
(주)유성기전,대구광역시 달성군,배전반 및 전기 자동제어반 제조업,수배전반+자동제어반
(주)유성무역,대구성서산업단지관리공단,화학섬유직물 직조업,POLYESTER+자카드
(주)유성비앤제이,서대구산업단지관리공단,전시+컨벤션 및 행사 대행업,행사기획주관
(주)유성비앤제이,서대구산업단지관리공단,전시+컨벤션 및 행사 대행업,행사주관
(주)유성산자,서대구산업단지관리공단,화학섬유직물 직조업,화학섬유원단(천막용)
(주)유성에스에이치,대구성서산업단지관리공단,부직포 및 펠트 제조업,부직포
(주)유성에프에이,대구성서산업단지관리공단,그 외 기타 특수목적용 기계 제조업,SMT자동화기계
(주)유성에프티,대구성서산업단지관리공단,자동차용 금속 압형제품 제조업 외 4 종,금속압형
(주)유성엔지니어링,한국산업단지공단 대구지역본부 달성사무소,기체 여과기 제조업 외 18 종,탈취설비+소화가스 재활용설비
(주)유성염직,대구염색산업단지관리공단,직물+편조원단 및 의복류 염색 가공업,폴리에스텔
(주)유성오토모티브,서대구산업단지관리공단,그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품
